id,Machine failure,Probability
136507,0,0.0008260308736269302
136508,0,0.001407852742840829
136509,0,0.004270712077485602
136510,0,0.001911297361310223
136511,0,0.010713327312107371
136512,0,0.0011253749408059184
136513,0,0.007054527960998803
136514,0,0.0023490597948931267
136515,0,0.002675515802623872
136516,0,0.0037062454274216193
136517,0,0.0019865235528574022
136518,0,0.0018796046004385782
136519,0,0.003019094834969734
136520,0,0.002396289740548136
136521,0,0.0020622964610078932
136522,0,0.003257164414758357
136523,0,0.0013973276675576522
136524,0,0.0016178609661070737
136525,0,0.005395246934475827
136526,0,0.006700339561238538
136527,0,0.007961067263314414
136528,0,0.0013599408251729957
136529,0,0.006798231608355646
136530,0,0.00317246236913057
136531,0,0.0038656139873959557
136532,0,0.003919333441117057
136533,0,0.003650680164123988
136534,0,0.0006468292018404396
136535,0,0.0027853230932108975
136536,0,0.0025441763117156958
136537,0,0.0010053068448337612
136538,0,0.005771226369992507
136539,0,0.0015219986400666376
136540,0,0.002439254617681504
136541,0,0.0009859432241761455
136542,0,0.004490987748038699
136543,0,0.00842611297935626
136544,0,0.0025757832776142193
136545,0,0.004401387109028867
136546,0,0.000997734043330857
136547,0,0.0033482167399125342
136548,0,0.0026627413125276597
136549,0,0.002222634340106068
136550,0,0.007667237162794122
136551,0,0.0016543010200305395
136552,0,0.0018835806627055221
136553,0,0.0015485933381426257
136554,0,0.0030819912983300625
136555,0,0.014700408743110351
136556,0,0.006989014554997989
136557,0,0.004491832451965476
136558,0,0.004359866472226464
136559,0,0.0030850835170904375
136560,0,0.005890385142522356
136561,0,0.007932849508313205
136562,0,0.002218310543986002
136563,0,0.0032529258017274755
136564,0,0.001976361997578187
136565,0,0.01846565978498363
136566,0,0.0013608594870844926
136567,0,0.005242217453416131
136568,0,0.004115058384215674
136569,0,0.004353473789688072
136570,0,0.0010170915175995306
136571,0,0.007216986787335211
136572,0,0.0043794930295644715
136573,0,0.001767061020516298
136574,0,0.005892520217652289
136575,0,0.0016382754330295298
136576,0,0.005401911906777037
136577,0,0.005779713769430607
136578,0,0.0015922042375334112
136579,0,0.006268152883184208
136580,0,0.0016386982259077524
136581,0,0.0015156220200566637
136582,0,0.0014373528794228026
136583,0,0.0016892050414069359
136584,0,0.002220544647900291
136585,0,0.0040399868633403556
136586,0,0.04987280357091407
136587,0,0.0010640050631421174
136588,0,0.006026191967073769
136589,0,0.0032688538861157337
136590,0,0.0016769416149868903
136591,0,0.0035031601996300186
136592,0,0.009001838738201035
136593,0,0.005712446465651022
136594,0,0.000621631376679031
136595,0,0.0019528019814042622
136596,0,0.0016208393372905664
136597,0,0.0018201136138574288
136598,0,0.00537707142070592
136599,0,0.002681585217377997
136600,0,0.0022199124566642764
136601,0,0.004978810596920519
136602,0,0.0068799347920243635
136603,0,0.003529206634151953
136604,0,0.0014781399259507148
136605,0,0.007401431105014221
136606,0,0.0025558676231400993
136607,0,0.004389445762505088
136608,0,0.002770109840559529
136609,0,0.0050057391144676154
136610,0,0.005614857090492264
136611,0,0.0011278993420798258
136612,0,0.0022080914941943375
136613,0,0.0032831106580288507
136614,0,0.0012974968253018145
136615,0,0.0008723489532296133
136616,0,0.001881132687867466
136617,0,0.009903337423259466
136618,0,0.0023721613886869275
136619,0,0.002381866285304489
136620,0,0.0020470741875655307
136621,0,0.003071340304266369
136622,0,0.0019807508832025756
136623,0,0.0014081685899308067
136624,0,0.0016800293185521718
136625,0,0.0038434072248423644
136626,0,0.00046114419684567385
136627,0,0.0038873426727118856
136628,0,0.003786863107209176
136629,0,0.0004894421483432839
136630,0,0.001293548594324285
136631,0,0.006331188629083649
136632,0,0.00400550195868337
136633,0,0.0017852739617554637
136634,0,0.0018129373237824127
136635,0,0.012452591188976255
136636,0,0.014556051518335812
136637,0,0.003668270456261432
136638,1,0.9969099599803313
136639,0,0.005663643257928311
136640,0,0.011857167845234988
136641,0,0.0027587998911801333
136642,0,0.002441061221691675
136643,0,0.039911603736780474
136644,0,0.0013179219553033242
136645,0,0.0012404420751611915
136646,0,0.0011118458835708799
136647,0,0.011576091117221516
136648,0,0.018963439661862123
136649,0,0.0025265637401510397
136650,0,0.006044353520447111
136651,0,0.0013041987124568677
136652,1,0.9898736460145677
136653,0,0.0020834638078312488
136654,0,0.002295779413773817
136655,0,0.005520764908639175
136656,0,0.004982754033766927
136657,0,0.004389516666233596
136658,0,0.0022716425120670896
136659,0,0.002560621871648113
136660,0,0.002282799692291905
136661,0,0.004652110285916043
136662,0,0.013328227089919452
136663,0,0.0032943010966058
136664,0,0.01816490259644834
136665,0,0.00172988640929857
136666,0,0.0005405933735807065
136667,0,0.016638697209192612
136668,0,0.003925397512157762
136669,0,0.0026032920695907
136670,0,0.004692508081165767
136671,0,0.0023640908489676506
136672,0,0.0027072934462026984
136673,0,0.0016472664897712913
136674,0,0.0008326883495706058
136675,0,0.0038274209584158196
136676,0,0.002943209071490048
136677,0,0.003052423104606792
136678,0,0.001386316897231403
136679,0,0.002123199324332624
136680,0,0.006518467696387959
136681,0,0.002127037477555726
136682,0,0.002023049468723163
136683,0,0.002050563929186128
136684,0,0.004861905193675661
136685,0,0.012032094827023635
136686,0,0.0028296319160413365
136687,0,0.00497577450706914
136688,0,0.005699717254424403
136689,0,0.006564774531234863
136690,0,0.0037861826287538796
136691,0,0.014742276741493865
136692,0,0.0029501777081015206
136693,0,0.0010554279900934949
136694,0,0.0012458286838763855
136695,0,0.0020807434811230307
136696,0,0.006046646638327524
136697,0,0.0006962647926832705
136698,0,0.006740200724150637
136699,0,0.005268175656882085
136700,0,0.0018379466114286118
136701,0,0.002225927301264993
136702,0,0.0013824220954222449
136703,0,0.009577918266017057
136704,0,0.0009092898618898619
136705,0,0.0008734391306745018
136706,0,0.0018295965743609706
136707,0,0.0037875872974777935
136708,0,0.011141515648444358
136709,0,0.00024469500795170485
136710,0,0.0022930529152368952
136711,0,0.004275856544490242
136712,0,0.00067827537828792
136713,0,0.0025202599158543463
136714,0,0.013814606994606344
136715,0,0.007264709036099401
136716,0,0.001715485946957229
136717,0,0.004955594913151892
136718,0,0.015548103448023511
136719,0,0.003080804863289972
136720,0,0.0002521641341157229
136721,0,0.002407576309913349
136722,0,0.0013550808883278256
136723,0,0.001964883121436231
136724,0,0.00245903901447955
136725,0,0.0030735849439397123
136726,0,0.0018057413415443029
136727,0,0.0016842772456030994
136728,0,0.001272542816278693
136729,0,0.0033250598288297813
136730,0,0.001152944042069597
136731,0,0.010563668167794587
136732,0,0.002657603032674606
136733,0,0.002441831900338311
136734,0,0.0019465965712950153
136735,0,0.0018644020806891269
136736,0,0.0027027126234113966
136737,0,0.0015159682058216684
136738,0,0.0020137791270179142
136739,0,0.006724827113684254
136740,0,0.00238370773339629
136741,0,0.022104958682104908
136742,0,0.0033526654802334987
136743,0,0.003347782296839152
136744,0,0.002615207474318757
136745,0,0.006380656338000652
136746,0,0.0027613887427325604
136747,0,0.0026803530966271402
136748,0,0.0014421482380379093
136749,0,0.0011080774651996447
136750,0,0.0036565929956202978
136751,0,0.002229445353345094
136752,0,0.0012061070111073823
136753,0,0.01573443189339288
136754,0,0.0025504105908985015
136755,0,0.011420096783575428
136756,0,0.001463846266428524
136757,0,0.00929647122760985
136758,0,0.0020609916516750137
136759,0,0.0027193938338438057
136760,0,0.0016703223807521435
136761,0,0.001408217253073605
136762,0,0.02591856998311984
136763,0,0.0031289194908582303
136764,0,0.002235593365305198
136765,0,0.0037312035387994844
136766,0,0.004026969612696343
136767,0,0.006402840934152466
136768,0,0.0018039264610933477
136769,0,0.0029037870520669355
136770,0,0.0025093345849814524
136771,0,0.004316916132143813
136772,0,0.013841047617456298
136773,0,0.001443021979477752
136774,0,0.0015400341620114828
136775,0,0.010982812947835029
136776,0,0.0006569413776347917
136777,0,0.001801112449798017
136778,0,0.0031707983934033826
136779,0,0.0027280690149080393
136780,0,0.0008077511602063243
136781,0,0.006490723108715178
136782,0,0.00243663611908328
136783,0,0.0005254805916714047
136784,0,0.0014792365039235959
136785,0,0.004167206500400954
136786,0,0.002732610078070674
136787,0,0.004578105055785824
136788,0,0.012388579843975359
136789,0,0.002516050033444141
136790,0,0.0008751470301539716
136791,0,0.0028421709513711314
136792,0,0.0058157440458942835
136793,0,0.0016050092222457994
136794,0,0.005875734194880785
136795,0,0.003842993645298121
136796,0,0.003979927132607448
136797,0,0.003638891842048332
136798,0,0.005208348914889968
136799,0,0.0031509648814880033
136800,0,0.002613316387821793
136801,0,0.001758903129963953
136802,0,0.0031128572410491838
136803,0,0.001899945926942646
136804,0,0.0017884950991396995
136805,0,0.003894174538776159
136806,0,0.0010780031115952646
136807,0,0.00254031673542407
136808,0,0.002193887281179041
136809,0,0.0011871891446129006
136810,0,0.005844901299664016
136811,0,0.008406708479228479
136812,0,0.0007666088297584495
136813,0,0.01711923844390362
136814,0,0.0035592162254561
136815,0,0.0009492885572800905
136816,0,0.0011247833728527596
136817,0,0.0014003587104667202
136818,0,0.006993183620123798
136819,0,0.0009546601757838446
136820,0,0.0011714381896394937
136821,0,0.001623800591946813
136822,0,0.013076788314197589
136823,0,0.002294442788889291
136824,0,0.0009479164414695496
136825,0,0.0023332181537439227
136826,1,0.996797195944573
136827,0,0.000583259027145824
136828,0,0.0013905798369659892
136829,0,0.003943455905294281
136830,0,0.0028082638504075778
136831,0,0.0015508131037067965
136832,0,0.0028895402718749404
136833,0,0.001188914115671241
136834,1,0.9953306417154414
136835,0,0.002826242709875833
136836,0,0.002381313034821222
136837,0,0.002526986395084017
136838,0,0.0024442284859537496
136839,0,0.0008681702253303034
136840,0,0.0034270285764602597
136841,0,0.004986583641344489
136842,0,0.002821598963059624
136843,0,0.0015521615919100273
136844,0,0.003777572285022662
136845,0,0.0032002942080573324
136846,0,0.0019848701002005737
136847,0,0.0009754674747172704
136848,0,0.0021430133508042646
136849,0,0.002680870311832799
136850,0,0.0035875072797625727
136851,0,0.002109335217796543
136852,0,0.005111784917213372
136853,0,0.005520883745413328
136854,0,0.0023955100701654355
136855,0,0.004293699122256803
136856,0,0.019643870062769932
136857,0,0.004015347197179577
136858,0,0.002787230054622296
136859,0,0.0012147946347941061
136860,0,0.002106638319921712
136861,0,0.0012030010194299479
136862,0,0.0066540089782913345
136863,0,0.0009627321713751779
136864,0,0.0006163474781894143
136865,0,0.0032655973155406707
136866,0,0.003338323349395183
136867,0,0.0078045506230886305
136868,0,0.001723829549892653
136869,0,0.0030220126904916007
136870,0,0.0035545745790448563
136871,0,0.0010807736964177075
136872,0,0.003783867007664027
136873,0,0.0010977491932058232
136874,0,0.0008410531138451545
136875,0,0.0019307748698310016
136876,0,0.0012763733883814513
136877,0,0.0035135008030624856
136878,0,0.0005654324313465357
136879,0,0.006250238755388437
136880,0,0.003161344090742484
136881,0,0.003298204570891959
136882,0,0.000968537916775548
136883,0,0.00129643125954092
136884,0,0.0023879248506734627
136885,0,0.014846094378674126
136886,0,0.001529986326224524
136887,0,0.001956925986151567
136888,0,0.006236644528643539
136889,0,0.003210692208522884
136890,0,0.0023946409313224436
136891,0,0.0025921535495679053
136892,0,0.0018651546759106588
136893,0,0.0025989461482310294
136894,0,0.0009672138904371487
136895,0,0.0017447159317279613
136896,0,0.0014545841045245048
136897,0,0.005244505578937107
136898,0,0.002394510856918366
136899,0,0.001956279474080596
136900,0,0.0022400540463918873
136901,0,0.0024223718103546215
136902,0,0.0019472731683745248
136903,0,0.0007184566956247188
136904,0,0.003638308885870538
136905,0,0.0020733647247877514
136906,0,0.0010583619089631247
136907,0,0.0027842120571188594
136908,0,0.0015505707262578904
136909,0,0.0020761694383695036
136910,0,0.0042569378157964865
136911,0,0.004054007265661641
136912,0,0.008240430680937999
136913,0,0.008268786850448606
136914,0,0.0013025301564232488
136915,0,0.003813613827328318
136916,0,0.0011608212781744403
136917,0,0.0028365025914222877
136918,0,0.0009555233620762945
136919,0,0.003195635782640718
136920,0,0.0013080824498180913
136921,0,0.008310776575273692
136922,0,0.0019130685002527138
136923,0,0.0013079459356918942
136924,0,0.0012210374976456538
136925,0,0.0006857871215253178
136926,0,0.0001805759538787393
136927,0,0.00196409257284097
136928,0,0.0023639613566740422
136929,0,0.0032018711495586582
136930,0,0.003227850428985495
136931,0,0.01196633042165448
136932,0,0.006213215952656217
136933,0,0.0021523794910269997
136934,0,0.0036901559799517843
136935,0,0.0015899910683202015
136936,0,0.005843845422371757
136937,0,0.0009135750985023257
136938,0,0.0012900849943458385
136939,0,0.001404174816327093
136940,0,0.0020897546315275612
136941,0,0.015056997608431655
136942,0,0.0015350869238052575
136943,0,0.0017051449004356174
136944,0,0.0820311211104872
136945,0,0.008215473636973898
136946,0,0.005086247648993566
136947,0,0.0033078680135217664
136948,0,0.001095170745802905
136949,0,0.004910759697989899
136950,0,0.0021035815009561648
136951,0,0.0027755891522632586
136952,0,0.0011170377091545825
136953,0,0.0029830965014376034
136954,0,0.0005303791587774658
136955,0,0.0017848742908374803
136956,0,0.0016146862926758362
136957,0,0.0023138473154502687
136958,0,0.003457953140731472
136959,0,0.0024868522449047084
136960,1,0.9944807964050567
136961,0,0.007165486121747057
136962,0,0.0022981939436023096
136963,0,0.009010163054090513
136964,0,0.005330138197360579
136965,0,0.010872469230492504
136966,0,0.012645741623736452
136967,0,0.002315360212203066
136968,0,0.011017124164504996
136969,0,0.0007795024737779432
136970,0,0.005969947014972139
136971,0,0.00461532105974877
136972,0,0.004878518327921846
136973,0,0.005091826599947261
136974,0,0.0005879087442285831
136975,0,0.008841575815031552
136976,0,0.00176053311689311
136977,0,0.004589644114547772
136978,0,0.0020118348254784322
136979,0,0.0012474979660918335
136980,0,0.0008849014592806937
136981,0,0.0011505251581142581
136982,0,0.00313565500297697
136983,0,0.0021047177115904618
136984,0,0.002049135116185527
136985,0,0.015155689599450933
136986,0,0.0019173681358282144
136987,0,0.005739937859021214
136988,0,0.002607955785824504
136989,0,0.003124298525112195
136990,0,0.0006332946177738107
136991,0,0.0021126622357874685
136992,0,0.0008191374703908559
136993,0,0.0015224179956710364
136994,0,0.006461655748640212
136995,0,0.01508736088816496
136996,0,0.0026436875226257227
136997,0,0.0048143557730370105
136998,0,0.003006598711098521
136999,0,0.0038336542935822563
137000,0,0.021665737987553443
137001,0,0.001984264024685806
137002,0,0.003870278041716389
137003,0,0.003238683592093245
137004,0,0.042696151995477966
137005,1,0.9987299943316718
137006,0,0.0005651738309065569
137007,0,0.0019498008005024844
137008,0,0.003847662361766526
137009,0,0.011203514998736433
137010,0,0.005241700224744539
137011,0,0.004458637343801028
137012,0,0.01315243604761602
137013,0,0.0060472337583707255
137014,0,0.0009737521799341911
137015,0,0.010338751118997944
137016,0,0.004816901251949054
137017,0,0.0014747611188155986
137018,0,0.0023441294952926328
137019,0,0.0019400558516809794
137020,0,0.03437698204674839
137021,0,0.01018793882039366
137022,0,0.0009583893087523537
137023,0,0.0017384483129635174
137024,0,0.002621100220949816
137025,0,0.0011736443260907789
137026,0,0.013021307076197388
137027,0,0.0029820929133193225
137028,0,0.001994958847981168
137029,0,0.0014452288331738272
137030,0,0.008498791102823226
137031,0,0.008655530687950042
137032,0,0.0035991303563361276
137033,0,0.004916894548118153
137034,0,0.0054097722665386525
137035,0,0.012254650667449782
137036,0,0.004933520431556135
137037,1,0.9925118211585886
137038,0,0.004581806893675421
137039,0,0.0017463459690668286
137040,0,0.0011490324497784115
137041,0,0.008738968911098943
137042,0,0.0009283172743089563
137043,0,0.002556229959335261
137044,0,0.0013439184341059688
137045,0,0.0014448397122261137
137046,0,0.0014805051757080826
137047,0,0.0019729398250456693
137048,0,0.005637067411046523
137049,0,0.007212843678049306
137050,0,0.0008475483021999253
137051,0,0.003638272704459835
137052,0,0.0070895601959815
137053,0,0.002591166518149485
137054,0,0.001525544534526344
137055,0,0.003159527946682295
137056,0,0.0014080358458808478
137057,0,0.0013931307754540057
137058,0,0.00243884843409088
137059,0,0.00710217608527236
137060,0,0.0008974553096843913
137061,0,0.0014212895350954784
137062,0,0.009613796194864476
137063,0,0.0058156544324201535
137064,0,0.004745915420294386
137065,0,0.012827336299523956
137066,0,0.005132731830600978
137067,0,0.0012856955254841324
137068,0,0.0020758141665754366
137069,0,0.002907922841001947
137070,0,0.0034487065476409445
137071,0,0.002661484122528827
137072,0,0.001046075886919291
137073,0,0.0022254849184377137
137074,0,0.005836664459380576
137075,0,0.0034399644872086894
137076,0,0.0007670586659796171
137077,0,0.0021841919815937176
137078,0,0.0020241584424163946
137079,0,0.004480313129305677
137080,0,0.00462128392034871
137081,0,0.004485236140696733
137082,0,0.0015150361398626913
137083,0,0.0004384083189464573
137084,0,0.002782406860735565
137085,0,0.006014186023627074
137086,0,0.00530016160485826
137087,0,0.0020207054276897333
137088,0,0.012382774946163326
137089,0,0.0016845187086103788
137090,0,0.002625771577269048
137091,0,0.00092906223708419
137092,0,0.008578866090653161
137093,0,0.005848700328443345
137094,0,0.01246171038376946
137095,0,0.0044912925411179075
137096,0,0.001252962616737326
137097,0,0.007599547105364545
137098,0,0.0069124095365031835
137099,0,0.003536830925701078
137100,0,0.0015990130808293526
137101,0,0.002832841498407384
137102,0,0.005314930259426618
137103,0,0.011051252089899393
137104,0,0.000532592185065644
137105,0,0.0011664338286912525
137106,0,0.01962979980618186
137107,0,0.0030105867655934224
137108,0,0.001524458268822643
137109,0,0.0019804169609220572
137110,0,0.010503201987892402
137111,0,0.01654687256971653
137112,1,0.9835292802271144
137113,0,0.018363243364879853
137114,0,0.0013308002625193997
137115,0,0.000958120543823644
137116,0,0.005921432655331123
137117,0,0.0013943974841863517
137118,0,0.0030804747479922048
137119,0,0.01056935629873841
137120,0,0.0018734754571436574
137121,0,0.001280730088737629
137122,0,0.005295536660855657
137123,0,0.002339531393907999
137124,0,0.013413522836079566
137125,0,0.0010373251822086793
137126,0,0.0008972326449587763
137127,0,0.003843828215317724
137128,0,0.001503231274449515
137129,0,0.0019731992704147398
137130,0,0.002180282738258429
137131,0,0.002981246972167448
137132,0,0.0018976550619479505
137133,0,0.0018595548493340135
137134,0,0.012992739156122318
137135,0,0.006210556776955892
137136,0,0.001004979615943901
137137,0,0.0009843303560454657
137138,0,0.003187441059921061
137139,0,0.0013502182486529865
137140,0,0.010314550889567668
137141,0,0.0019154876527037212
137142,0,0.0031253243917064113
137143,0,0.0021317220994168332
137144,0,0.002026613189023519
137145,0,0.0009944646905481738
137146,0,0.0029411295769130015
137147,0,0.0007661854321463785
137148,0,0.0072269575838425386
137149,0,0.002907687505955629
137150,0,0.005887570978310004
137151,0,0.0015291594988692517
137152,0,0.0034893378647686607
137153,0,0.01900516021464194
137154,0,0.0038585006054825586
137155,0,0.003029555664649982
137156,0,0.007575851237372857
137157,0,0.0035614885041830935
137158,0,0.0013179092530688557
137159,0,0.002771853256479475
137160,0,0.0031740260158694567
137161,0,0.0024451673658852594
137162,0,0.0033395712905322345
137163,0,0.0008260007898918557
137164,0,0.0027195112354174433
137165,0,0.004447814807530126
137166,0,0.0033161826723108897
137167,0,0.004595827796359428
137168,0,0.003116170309324725
137169,0,0.0037717253799642173
137170,0,0.001816192753844997
137171,0,0.002510428008383385
137172,0,0.0015380910620759955
137173,0,0.0038389148405187346
137174,0,0.0006105649118160424
137175,0,0.004496150574864015
137176,0,0.0017153016457130065
137177,0,0.0051134131754419655
137178,0,0.0019520630285300748
137179,0,0.0033789108120167127
137180,0,0.0011233561344686372
137181,0,0.003153830305041877
137182,0,0.0102341693105488
137183,0,0.002152237336828951
137184,0,0.0024532801779474896
137185,0,0.005300518553194651
137186,0,0.002645620864899145
137187,0,0.0012540253374971305
137188,0,0.00910348381923211
137189,0,0.010995239123341992
137190,0,0.00149530075592199
137191,0,0.0021495835160498912
137192,1,0.5077306150757152
137193,0,0.0015401206599261056
137194,0,0.00224642789381325
137195,0,0.014766381063661406
137196,0,0.006773926572181246
137197,0,0.003697277532978049
137198,0,0.008427444178687682
137199,0,0.0007578342647413241
137200,0,0.0014683072567474255
137201,0,0.006261802800549771
137202,0,0.005420694300651446
137203,0,0.0013537909841795015
137204,0,0.0007004276464842147
137205,0,0.0026732352437810435
137206,0,0.001485392747800633
137207,0,0.007472531229054279
137208,0,0.007175149184441954
137209,0,0.0012756544185986202
137210,0,0.0033664425540581733
137211,0,0.002660259947719431
137212,0,0.006674373599589809
137213,0,0.002310559379932742
137214,0,0.0012942552921173045
137215,0,0.004690946828323648
137216,0,0.006110847880254202
137217,0,0.003383381556240587
137218,0,0.007002227905541387
137219,0,0.0017563365303253215
137220,0,0.005009627044233383
137221,0,0.004230151807877592
137222,0,0.0058435294303656555
137223,0,0.0021593487435093736
137224,0,0.0031909606518929685
137225,0,0.0009302534150595523
137226,0,0.0014352213566192738
137227,0,0.0025873491834273606
137228,0,0.008843253086949408
137229,0,0.0031595035307602545
137230,0,0.0008556227506318203
137231,0,0.005996882116135966
137232,0,0.001540834320076295
137233,0,0.0036127333400863214
137234,0,0.001607799719740124
137235,0,0.0016279199689323738
137236,0,0.0012329222287788177
137237,0,0.001105474613815915
137238,0,0.0015756372495254855
137239,0,0.0033347179097992057
137240,0,0.00116946086508227
137241,0,0.00810226204258059
137242,0,0.009561215104533616
137243,0,0.0038906086520816793
137244,0,0.008556197262585436
137245,0,0.01247733857764295
137246,0,0.005132422094834485
137247,0,0.0011211590653289983
137248,0,0.002087555119157203
137249,0,0.008701880374547716
137250,0,0.002279808123657578
137251,0,0.003905683677361492
137252,0,0.0028248167381491806
137253,0,0.0015606661790244511
137254,0,0.0008130106460367619
137255,0,0.007581806017398112
137256,0,0.00684060121731388
137257,0,0.0015240389592905837
137258,0,0.0010100064915280064
137259,0,0.0012981019908890282
137260,0,0.005058214017252953
137261,0,0.0035994167256026975
137262,0,0.0037653357755575044
137263,0,0.007945766508771044
137264,0,0.011335041277108444
137265,0,0.009406034678691942
137266,0,0.001601552486367512
137267,0,0.0006905737766448391
137268,0,0.0008793458665387951
137269,0,0.001540156152420397
137270,0,0.0012553323754177065
137271,0,0.0013545508630255837
137272,0,0.017529600137863116
137273,0,0.0010054731108636351
137274,0,0.0015603566254940588
137275,0,0.002031524304592433
137276,0,0.0009574702732267751
137277,0,0.005295608405274186
137278,0,0.0020860743643196945
137279,0,0.006912061025553314
137280,0,0.0004837176125219432
137281,0,0.002390355696106047
137282,0,0.002714617225497065
137283,0,0.007334775360309899
137284,0,0.0021401467293056505
137285,0,0.0022332484649850285
137286,0,0.004116152217034511
137287,0,0.0028495279249945325
137288,0,0.010117451298442303
137289,0,0.0016887893476796026
137290,0,0.0015927940102013838
137291,0,0.0013777889997455355
137292,0,0.0027245907410980825
137293,0,0.0035581169088297663
137294,0,0.0030153387105874055
137295,0,0.0018398653756350756
137296,0,0.004609716364242639
137297,0,0.004960414390816658
137298,0,0.005411338148006275
137299,0,0.0015315619590082403
137300,0,0.006313263723003935
137301,0,0.0023986769657239194
137302,0,0.0010621313979372873
137303,0,0.005230407661453992
137304,0,0.006681979638238414
137305,0,0.0171420831591754
137306,0,0.006680914840994486
137307,0,0.002256446384667436
137308,0,0.003074597003800038
137309,0,0.0018993957058427693
137310,0,0.003200983604755304
137311,0,0.005309838865592422
137312,0,0.009798019944277203
137313,0,0.001531430303452785
137314,0,0.0014504880914804968
137315,0,0.002960659918474762
137316,0,0.0009646805734101095
137317,0,0.0015603415979388046
137318,0,0.002396933540966511
137319,0,0.0031118457914863246
137320,0,0.0033320763988355863
137321,0,0.0011701548878433252
137322,0,0.002172598794764617
137323,0,0.008796706414496796
137324,0,0.008876467174989673
137325,0,0.011248509216123321
137326,0,0.0007507930711065602
137327,0,0.003123569792010578
137328,0,0.007296476937538586
137329,0,0.002129108847704453
137330,0,0.007968526648521887
137331,0,0.005733641669622845
137332,0,0.0015888220762428076
137333,0,0.0046878563318776606
137334,0,0.003986558068015877
137335,0,0.0029010195502399837
137336,0,0.017226799516092482
137337,0,0.001803090052317598
137338,0,0.004067719978545864
137339,0,0.0016163868901235418
137340,0,0.000862308073613313
137341,0,0.000677571204102604
137342,0,0.0011332267449115244
137343,0,0.004195344291866788
137344,0,0.0038753527424854124
137345,0,0.0019169764088059465
137346,0,0.00607381372712716
137347,0,0.006377042267557123
137348,0,0.003182533048374591
137349,0,0.0018224979032734382
137350,0,0.001642687693543528
137351,0,0.00701391357790519
137352,0,0.0019781976273161787
137353,0,0.004086107381853505
137354,0,0.0006009211018241099
137355,0,0.0016337349815739595
137356,0,0.0004963650347491834
137357,0,0.0013128396422021128
137358,0,0.0006915128599172098
137359,0,0.0019879440654065714
137360,0,0.004436040796719222
137361,0,0.0015678376402427727
137362,0,0.0023709481221707157
137363,0,0.0011401147009192955
137364,0,0.005974292416919673
137365,0,0.0008041473499692362
137366,0,0.004827806595541868
137367,0,0.019530568939647976
137368,0,0.0016200656312025893
137369,0,0.0028618050964598
137370,0,0.0007956135980466782
137371,0,0.007340922177991112
137372,0,0.0016894563912559627
137373,0,0.003300477543853779
137374,0,0.0009868694012658728
137375,0,0.0017688107764225404
137376,0,0.001989361920411697
137377,0,0.0004997124750127647
137378,0,0.002665097736121237
137379,1,0.9882952098161178
137380,0,0.011918096774697367
137381,0,0.0012833908474299044
137382,0,0.0006694884323841961
137383,0,0.0022202313670288474
137384,0,0.002885963414244135
137385,1,0.9855213080419711
137386,0,0.0006589853525127703
137387,0,0.00027667484960296245
137388,0,0.0009156182133608361
137389,0,0.001824212070254716
137390,0,0.0006855291981329972
137391,0,0.001173931301242955
137392,0,0.0010212268957107806
137393,0,0.0037749453359454677
